gene,expression
PREP,9.754444211485874
FAM96A,9.592329170464916
NMT2,7.877339015496813
CYP20A1,9.118061713764808
FAM86B2,3.1660284412032835
FAM86B1,6.326424247948944
TAF4,9.037817046490426
MXRA5,12.556384412032802
BPHL,8.809408295350961
OR14A16,0.04589799453053784
ARPM1,5.213154694621699
MXRA8,10.898212123974464
UBE2V2,9.94621613491339
RNF26,9.773133363719234
RNF20,10.450059252506819
ZNF732,3.0910587055606182
CMBL,10.142355423883322
H3F3C,8.388489152233365
ZNF880,6.800334913400182
LOC55908,1.005439562443026
VANGL2,9.178376663628068
ZNF735,0.01444457611668186
UBIAD1,9.209664995442113
LSP1,10.004698723792162
C1GALT1C1,9.314251412944385
ZBTB17,8.739587237921599
SSTR1,2.635769371011847
SSTR3,0.8797942570647211
C10orf88,7.680144393801284
SLC43A1,7.7924304466727445
PHTF2,9.443157338195077
A2ML1,3.415635551504102
ARG1,0.40382379216043746
CLEC18C,0.828987602552416
ARG2,7.352359890610757
TMEM203,9.7746351868733
ANKRD45,2.6985217866909763
TOX,5.278764813126708
PCID2,9.398293618960789
IGSF8,10.774093254329983
IGSF9,9.676736098450323
ANKRD44,5.826769006381043
SNORD115-14,0.0
HMOX1,9.680798632634458
IGSF6,6.653045487693701
CER1,0.160668550592525
IGSF1,4.494008842297169
IGSF3,10.761959708295368
CTNNB1,13.15110838650865
AQP5,4.401356608933452
TMEM50A,11.45413053783044
C15orf56,3.1267072014585184
MYOC,1.1798337283500446
ZSCAN4,0.5025634457611663
HMOX2,10.041410938924352
CYS1,6.380747948951682
C10orf81,8.608971741112141
ANKRD40,10.350371741112129
C18orf45,9.281040474020052
LARS2,9.036452871467649
TRAK1,10.52756964448496
TMEM41A,9.54552716499546
SLC34A3,2.4483458523245174
ANKRD42,8.207241659070192
RAE1,9.871793892433917
LRRC4,5.545296444849592
CNOT8,10.467834001823146
ERAL1,10.181891522333638
NHS,7.439102005469463
PRNT,0.014032543299908842
CNOT3,10.158968459434822
CNOT2,10.518988969917967
CNOT1,11.873159343664545
C15orf50,0.9750709206927982
CNOT7,10.556507566089318
APOL2,9.721751412944387
APOL1,10.453440200546932
CNOT4,9.031854785779409
ITGB1,13.503200455788521
NOS1,0.6146999088422969
ITGB3,6.810198085688237
HCG9,0.1520503190519599
ITGB5,12.131902734731087
ITGB4,10.972242844120329
ITGB7,7.031608386508668
ITGB6,9.566720601640833
ITGB8,8.605473564266179
DDX11L2,3.5381827711941654
SRC,10.168317775752046
BUD31,10.17419307201459
YARS2,8.583331631722896
SLC37A1,9.361800273473115
ATN1,12.053431631722875
SCXB,1.6876717411121243
LIX1,1.1216233363719241
LCP2,8.414104193254346
LCP1,11.402785323609837
PMPCB,10.36538313582497
GNB1L,6.339887237921605
TNIP2,9.154074293527811
SLC37A4,9.004866909753867
USP39,10.375463445761165
LCE4A,0.0038884229717411124
KRTAP12-3,0.0038711030082041933
RNF40,11.529707110300814
MYO6,11.966820601640846
NR2C1,8.088133546034642
RPP14,8.843063172288067
PLAC2,7.233707657247051
KCNA10,0.08550537830446678
EAPP,9.77106390154969
AICDA,0.8967499544211486
ZNF498,8.451460164083864
C21orf130,2.17403445761167
C21orf131,0.021047584320875112
ORAOV1,8.248060072926163
PASD1,0.11260546946216955
GNPDA2,8.411012215132182
GNPDA1,10.03432962625341
MAT1A,3.816280036463083
SULF2,11.999386326344565
MAN1B1,10.907537739288975
SEC14L5,3.1963706472196884
OR5M9,0.00445278030993619
GJB7,0.9700753874202371
SCARNA6,0.8392666362807653
GCM1,2.2725850501367413
RASAL3,7.092700455788525
GCM2,0.1453370100273473
URGCP,9.75983418413854
EGF,6.299841659070184
C6orf191,0.5068405651777578
LBP,4.3346467639015565
LBR,9.535965633546041
SLC30A2,3.3844878760255255
C6orf192,7.97525733819507
ST5,10.034414494074756
RAN,12.000653053783047
ZFP112,7.051059070191419
FGR,7.131110027347329
USP35,7.708692342752967
SEC14L4,1.0952946216955344
SLC12A4,9.419353874202363
SLC12A7,10.92322087511396
NEO1,10.49059608021878
SLC12A1,2.556487055606198
TDRD5,7.000560346399269
SLC12A3,1.9969895168641745
OR5M3,0.0026088422971741114
LBH,10.159847584320872
FGG,1.5021674567000916
SLC12A9,9.64702470373746
FGA,0.8119857793983588
FGB,1.8939754785779404
VWCE,3.073105104831359
IMP3,10.02287866909755
MRVI1,8.235674020054697
OR5M1,0.006521422060164084
EXT2,10.834637192342754
EXT1,9.958173746581588
IMP5,0.6064278942570648
ATP1B4,0.08803536918869644
ACIN1,11.576943026435742
ATP1B2,5.055366362807654
ATP1B3,10.706499999999997
ATP1B1,11.710468094804012
TFB1M,7.359737010027346
LY96,6.561717137648134
RBM12B,9.00794958979034
TESK1,9.811023974475843
TESK2,7.945286052871468
ZAK,10.308668277119423
LOC91316,7.547529808568824
PSMC3,11.070600000000013
PLD2,9.409988058340932
NCRNA00113,0.15086144029170473
PCA3,0.14037948951686421
NOS1AP,6.321657429352783
LOC645332,6.878768641750238
PLD3,11.955348587055614
ZNF132,6.079150136736553
FAM164C,5.710877848678206
FAM164A,7.6067938012762095
FAM113A,8.886255241567905
C14orf169,8.486787784867824
C14orf167,9.554172835004557
ALDH5A1,8.851524247948971
C14orf165,0.04757319963536918
BSPH1,0.0018285323609845033
OSBP,11.083004922515958
C14orf162,2.0885474020054695
TCTA,9.988429808568812
SNX3,11.28781795806744
SNX2,10.441232634457602
SNX1,11.309887784867824
OCM,0.8943515952597998
SNX6,10.357902917046479
RAB1B,12.441573928896984
SNX4,9.836036918869633
RPL27A,13.329336189608016
SNX8,8.571942935278035
VWC2,0.5000098450319057
TRMT1,9.04524202370099
CASD1,9.706734913400187
XPO6,11.176879854147693
OXER1,4.072283409298086
CCDC127,8.781410391978119
CCDC126,7.736337283500457
CCDC125,9.070983500455789
CCDC124,9.635246399270734
CCDC123,9.122808477666366
CCDC122,5.646190975387417
CCDC121,6.780371558796729
CCDC120,8.799734822242481
CEL,4.3751499544211505
TIMELESS,9.882081312670904
SNHG7,8.949095806745671
CCDC129,1.9910265268915246
ZIK1,5.577775296262534
ITPKA,3.5834789425706526
ITPKC,9.794293983591603
ITPKB,10.088272743846847
SNORD115-16,0.0
RNF219,8.589282497721054
MGEA5,11.91146526891524
L1TD1,3.207472652689151
PHKG2,9.325441203281672
NRTN,3.3653659070191426
ITPK1,10.687757976299025
ORAI3,9.174448495897911
SNORA70B,0.0029692798541476753
ORAI1,8.69806918869646
POM121L12,0.0034050136736554245
LGALS12,3.746916226071101
STH,0.41396034639927126
LOC221442,4.785818049225155
RAG1AP1,10.763651868732914
TSIX,6.052650957155879
ZNF672,9.88229234275296
OPN1LW,0.0328947128532361
DLAT,9.75647958067456
UHRF1BP1L,9.277819051959899
C12orf29,8.566098997265271
ZNF343,8.260056791248862
C12orf27,0.1627155879671832
C12orf26,6.6726713764813175
C12orf24,6.165380127620789
C12orf23,10.555910300820432
TUBB2C,12.486642023701004
TMED2,12.922300455788529
HIST3H3,0.22880154968094793
RNASEH2A,9.21362835004558
CEP170,9.836170100273467
RNASEH2B,8.667686326344578
SNHG9,5.534407110300822
COMTD1,7.055483226982678
KIAA0284,10.223035642661817
MAOB,9.451727256153136
MAOA,7.763114767547846
DTYMK,8.917252871467642
NEIL3,5.571505104831356
NEIL2,8.642336371923422
MSTO2P,6.8682938012762085
HNRNPR,11.608093436645412
MMP28,5.999614494074744
MUT,9.795903919781205
PIWIL4,4.6583316317228745
PIWIL3,0.13128058340929802
PIWIL2,2.355972470373746
CHAD,7.228426435733825
MED28,9.095296900638111
CLYBL,6.065470464904281
NCRNA00051,0.03291030082041932
AHI1,8.464906563354598
FABP6,1.8049044667274377
FABP7,3.494370373746581
FABP4,7.681603919781206
FABP5,6.076651868732915
FABP2,0.14550218778486793
FABP3,6.66158085688241
CHAT,0.04237930720145852
FABP1,0.13118140382862348
AKR1C4,0.11781422060164086
GABRA4,0.3451195989061077
MESP2,4.3488728350045545
GABRA6,0.019985141294439374
GABRA1,0.3702551504102096
AKR1C1,6.398861166818594
AKR1C2,5.976953600729271
AKR1C3,7.882497629899724
ZNF771,5.998331175934376
FKSG29,0.2682108477666363
MMP26,0.12273418413855967
SNCAIP,5.5395784867821325
ZNF530,6.192204284412039
SPDYA,3.4608154056517755
MTERFD3,8.537050683682773
SPDYC,1.8960425706472201
CENPC1,8.380506745670012
WHAMML2,4.354314494074748
C1QBP,10.669953509571547
MTERFD2,8.42125113947128
?|57714,9.292015041020967
ITFG1,9.8061837739289
GRIA3,3.689438833181403
HNRNPL,12.39153117593435
DNMBP,9.130997082953513
ENAH,12.286470373746567
ASL,9.075051868732908
ATP6V0B,11.4213778486782
ATP6V0C,11.601112853236113
GRIA1,2.0996572470373773
UFM1,10.591262078395637
SEPW1,11.534445214220606
GKN1,0.09526964448495898
GKN2,0.1317652689152234
KIF26A,6.102272105742941
COL5A2,12.879651048313576
COL5A3,9.462337192342746
COL5A1,12.77899544211486
CENPM,7.093102005469462
GRIA4,2.6242439380127633
LAMP1,12.838504284412029
TCF25,10.780158067456702
NAT15,10.483733181403835
EP300,11.163515405651788
DUT,9.876588878760245
NAT10,10.650216226071093
TAAR5,0.009081494986326346
PDCD5,9.568691522333653
TAAR1,0.04936827711941658
LOC388692,7.799540565177756
ANUBL1,7.389338195077489
FAM55D,0.6653865086599817
HNRNPD,11.92943154056517
TAAR9,0.00536563354603464
FAM55A,0.14521267092069287
ALDH2,10.76086435733819
FAM55C,9.296531631722878
C18orf2,0.545756244302644
C18orf1,10.307115587967175
NEU4,1.9594236098450304
SEPT9,12.656600638103912
NPFF,2.841237192342753
RCE1,8.577442752962618
LENG9,7.020971285323617
LENG8,10.874638742023691
C18orf8,8.738438559708296
ATP5F1,11.379690519598904
LOC92249,9.04534858705561
UQCR11,10.205880309936179
ARMS2,0.2864538742023703
SPANXA2,0.2895909753874203
SCN9A,3.637591795806743
RPRD1A,10.362289972652684
STOM,12.240219051959897
CXorf38,7.5948153144940775
RPRD1B,9.854319507748395
SNORD30,0.0
TRIM3,8.775572288058347
SEPT4,7.90259298085688
CXorf30,1.435874293527803
SNORD31,0.0
CXorf36,8.436087876025526
OPRL1,6.451551230628986
PRUNE,10.266674658158616
COQ4,9.608611303555156
GABARAPL1,9.624798723792162
ASAH1,12.27609179580674
ASAH2,2.5380132178669115
GABARAPL2,10.469720966271646
KLKP1,1.9869732907930735
PRR3,7.963373473108473
PRR4,5.159933363719239
PRR5,8.104223336371929
HSP90AB4P,0.753099817684593
PRR7,5.506014767547854
DVL2,9.135778122151317
DVL3,11.21082488605287
ABCB1,5.784480948040121
DVL1,9.85118231540566
ABCB7,8.761067183226993
ABCB6,8.914704284412027
ABCB5,2.0304039197812225
ABCB4,4.659639835916133
MED18,8.225831358249769
MED19,8.16589462169552
ABCB9,7.538960072926168
ABCB8,9.438541750227895
JSRP1,2.690493527803099
SLC9A4,0.7239872379216047
NLRC4,5.339457976298991
EEF1A1P9,12.443259343664536
SLC9A5,4.373568185961712
SYDE2,7.3384094804010935
PSME4,11.331388969917947
PSME2,11.123418960802205
PLEKHA1,9.490737648131267
PSME1,11.790666271649945
ZNF69,5.991482315405651
MTSS1,10.170909206927988
HMGA1,10.82718951686417
SLC9A1,10.669433272561523
SNORD115-10,0.0
BAI1,4.084083865086603
BAI2,8.47620164083866
BAI3,1.7033582497721067
UBAP2L,12.11021103008204
TOPBP1,10.047917137648144
OR6C2,0.012871558796718323
RSPRY1,8.59560601640839
SUPT7L,9.808484047401997
OR6C1,0.0036093892433910666
TLX2,0.747449498632634
TLX3,0.5839456700091156
PVRIG,5.679717411121237
ADH1C,3.1718405651777566
ADH1B,6.9224067456700125
ADH1A,1.8511773017319961
CLEC4GP1,0.7116663628076576
SERPINF1,11.43893883318143
HCK,8.2007161349134
TNRC18,11.634815405651802
ARFGEF1,11.356284138559705
DNLZ,6.868925706472185
APOC1P1,0.3923778486782134
ARFGEF2,11.198512762078403
KIAA1704,8.239304740200545
KIAA1257,5.125602005469458
SLC9A8,9.228970191431184
MLEC,12.450655606198715
LIN7C,9.44917994530538
SLC9A9,6.584093163172279
LOC645431,4.703711121239749
TGM3,2.750041385597086
CYP2W1,0.5169722880583403
SLC30A8,4.532868003646305
PSMC3IP,6.638787237921612
SLC30A4,6.108722424794897
SLC30A7,9.900807748404741
SLC30A6,8.320827894257077
SLC30A1,8.474872014585237
LOC647859,1.7425200546946225
SLC30A3,1.8733305378304494
FURIN,11.200954238833184
ASPDH,0.30416690975387406
PLA2G4C,7.291293436645398
EML2,9.619628441203284
BTN1A1,1.1489210574293525
GADD45B,9.9411934366454
EML1,8.179665907019142
EML6,4.342140382862358
LOC344967,2.450117958067458
EML4,10.336183135824987
EML5,5.136187693710122
SCNN1D,5.400325979945296
ZYG11B,9.710921695533258
TAGLN2,13.790018505013679
GJD4,0.37244466727438436
GJD3,5.152708204193251
GJD2,0.05561030082041932
ADM2,7.893097356426607
SPEF1,4.769482406563352
HLA-DPB1,11.516447493163176
HLA-DPB2,2.794198359161352
SPEF2,7.670943117593436
CETP,3.9208805834093017
SFRS3,12.350564904284422
SCN1A,1.0993131267092067
NARS2,8.615868277119418
BZRAP1,8.147012670920684
OR2D3,0.01345341841385597
OCM2,0.01859535095715588
NUPL1,10.08041777575206
NUPL2,8.580218869644488
KAAG1,1.301924156791248
MIPOL1,7.26419261622606
GMPR,7.207961987237922
GMPS,10.5432482224248
RSPO3,5.483356882406564
RSPO2,0.5888904284412034
RSPO1,3.811808113035554
CNN1,7.943312670920693
CNN3,11.805913582497713
CNN2,11.384101549680953
RXFP2,0.06722971741112126
DHODH,6.966968550592527
ZSCAN29,8.964098176845948
ZNF273,7.437456973564271
ZNF300,5.91887830446673
SUGT1L1,5.089975478577931
ZNF277,8.627294074749317
SNORD18B,0.0
ZNF275,9.08411668185961
NCAPH,8.005652142206015
DKFZP434L187,0.49410729261622577
SCARNA23,0.0028965360072926165
CHAC1,5.230035278030991
TM7SF2,8.765065724703744
KCNV2,0.7009692798541481
KCNV1,0.5061906107566088
SNTA1,8.506031631722877
SPANXN5,0.03490054694621696
MMP23A,0.6397116681859613
FAM98B,8.35971649954421
TSG1,0.1665805834092981
LRRC46,6.0145224247949
PLCB2,7.8094563354603395
XKR8,7.59824357338197
CIAO1,10.879095168641754
NOP10,9.85485533272562
ITGA10,6.115232816773022
ITGA11,9.877239015496817
EXOC3L2,5.895985597082944
NOP16,8.04510446672745
PARP8,7.830343938012757
EIF5B,11.885738377392896
CTXN1,8.534578395624441
CTXN2,0.9988813126709203
ARHGEF33,3.1568229717411094
CCKBR,1.2406574293527788
OR2A9P,7.011912762078393
STK35,10.233120966271661
MAML2,7.706079033728344
MAML3,8.299315861440286
MAML1,10.38664813126708
NONO,12.927712397447563
MARCH8,7.912226162260701
IL28RA,6.612286052871464
DPYS,1.097309298085689
TRPM8,1.7583357338195085
TP53TG3B,1.1972564266180492
TRPM4,10.005120783956244
TRPM5,0.8919969917958064
TRPM6,2.8478215132178653
TMEM171,2.317642752962626
USP17L6P,0.019183044667274378
TRPM1,0.24808577939835907
LOC100128822,6.534521513217869
TRPM3,0.6712214220601642
SULT1C3,0.24124721969006388
SULT1C2,2.832606927985415
TUBB8,3.3932577939835897
METRN,8.712171194165915
TUBB6,10.138991795806755
TUBB4,5.880059070191425
TUBB3,9.23850583409299
METTL1,8.638253144940743
HERC1,10.54720893345488
HERC3,8.891603463992713
HERC2,10.447897174111205
HERC5,7.771091157702822
HERC4,9.812247310847754
HERC6,8.698865177757524
C19orf71,2.780072652689148
C19orf70,9.271687146763911
C19orf73,4.390754876937104
APTX,9.314557155879664
C19orf75,0.04269206927985415
APOLD1,9.015745214220603
C19orf77,1.6831621695533254
C19orf76,4.256778304466726
ZFYVE28,7.043418778486791
FLJ22536,4.538919690063805
SH3BGRL3,11.599639197812206
SH3BGRL2,8.174616681859614
PEX5L,2.7030181403828664
DKFZp761E198,8.52210993618961
PSMB9,8.84609808568825
NYNRIN,8.906495533272572
C17orf59,7.648393801276201
C17orf58,8.929999908842298
C11orf68,9.608527256153126
SLCO2B1,9.550786690975388
C17orf51,6.824265268915222
C11orf67,8.165384867821347
C11orf64,0.0021643573381950774
C11orf65,2.583436736554237
C17orf55,3.450718778486783
C17orf54,0.2301544211485871
C17orf57,4.69967839562443
C17orf56,8.20145095715589
EIF3C,7.877133090246133
TNFSF4,6.967558340929806
C9orf16,9.379743573381962
MKNK2,11.628260528714648
LCLAT1,8.810972835004561
MKNK1,8.82538113035551
ADRA2A,8.17902051048313
OLFM3,0.6132792160437558
CCR1,7.727740474020054
CCR2,5.851076298997267
CCR3,1.6734130355515044
CCR4,4.547319872379217
CCR5,7.428424794895167
CDSN,6.076374658158608
CCR7,6.156960619872382
CCR8,3.095982224247947
CCR9,0.830751139471285
BCAS4,9.801137192342761
STK39,9.587986873290784
BCAS2,9.520092889699173
BCAS3,8.976771923427531
LOC151174,2.1062546946216987
BCAS1,8.078293436645406
DRAM1,9.154555150410213
TUSC1,8.579949134001817
DRAM2,10.035066727438442
PABPC1L,7.788778669097534
CD81,13.284346216955337
CD80,4.512838012762079
CD83,8.440123701002735
CD82,9.771453874202363
CD84,6.584856061987233
CD86,7.727026435733814
ABCC6P1,1.614194348222426
ABCC6P2,3.812763536918867
LOC402377,3.3749890610756585
TM4SF4,0.9415227894257047
LOC284441,6.320923974475842
LOC284440,6.369305560619879
SLC8A3,1.9356475843208756
SLC8A2,2.942190063810392
BCL7C,9.482100820419333
BCL7B,9.856196991795814
BCL7A,9.017833090246134
ZBED1,10.549762534184152
ZBED2,3.4323709206928004
ZBED3,4.806965360072921
BNIP3L,11.230993527803102
TMEM135,9.172177392889713
RPE,9.58077803099362
LOC149134,3.7206384685505927
SCP2,11.47727903372835
EFNA5,7.878418869644478
EFNA4,8.720874567000902
EFNA3,8.40564457611668
EFNA2,0.4222751139471286
EFNA1,11.240455515041035
SEMA4F,8.075904740200553
SEC1,2.2414107566089347
STAU1,11.833712032816775
TM4SF5,0.1070340929808569
ZNF562,9.17384466727439
CD8A,7.269278395624427
CD8B,5.340121057429358
SLC28A2,0.23476134913400196
OSBP2,7.270825888787598
LRP2,8.635790519598904
LRP3,9.654329170464889
GALNT14,6.222461440291706
LRP1,12.616727438468523
GALNT12,5.532948222424798
GALNT13,3.9015874202370093
GALNT10,10.602939653600755
GALNT11,9.96037830446673
CDS1,10.041641385597076
CDS2,9.822617593436659
ESR1,11.675188149498629
OR51L1,0.0038485870556061994
SSH2,9.134386508659988
RUNX3,7.997973928896984
HLA-DOA,8.89213044667274
HLA-DOB,5.498791522333638
NFATC1,8.563485688240663
LOC554202,2.7302939835916122
CALR3,0.453630446672744
HARS2,9.721191157702833
CLCC1,9.772410027347306
STIM2,8.802294804010943
ANTXR1,11.856610483135848
SNORA29,0.04793336371923427
ANTXR2,9.290875752051042
LIMK2,10.619604284412024
CCDC74B,6.562770829535096
CCDC74A,8.386263992707375
LIMK1,10.067038377392887
S100P,8.118967183226978
SSH3,10.215877484047406
OR51S1,0.002479671832269827
MAP2,7.3603969006381105
C1orf189,0.5038103008204196
C8B,0.45518249772105734
TBCCD1,8.210337921604374
MAP6,5.968377575205094
MAP7,10.272761440291696
CRIPAK,7.669518596171382
C8G,1.675688058340931
C1orf180,0.6960291704649044
TEAD2,9.768020966271655
C1orf182,2.6939385597082937
C1orf183,5.133642297174114
C1orf185,0.0274207839562443
C1orf186,3.595219781221508
C1orf187,2.188866180492253
PTPN22,6.022317502278949
FAM180A,5.139958432087516
FAM180B,1.5336175934366445
PTPN21,8.233703828623518
PLEKHF1,7.161467639015495
WFS1,10.748718596171361
PLEKHF2,10.652266818596171
BRI3,10.044623245214224
CXorf49B,1.0345038286235189
CHIT1,5.566608751139473
MRPL18,9.710698906107575
?|728045,0.0005124886052871468
APEX1,11.597496536007279
APEX2,9.574367183226983
RPL37A,13.50874758432088
OVOL2,7.952788605287142
SERPINI1,7.7419353691887025
PPY,0.07157247037374659
SPOCD1,5.9058221513217894
FANK1,6.854883956244301
RAB37,6.127725068368276
ESRRG,6.391057338195089
ESRRA,9.075843664539637
MRPS6,9.35298495897902
ESRRB,1.8698567912488637
CLDN23,6.674686144029176
CLDN22,0.09199963536918869
CYP4V2,9.032809753874215
CLDN20,1.266759070191431
CLDN25,0.7704712853236101
CLEC11A,7.9529680036463075
IL28B,0.28767930720145846
IL28A,0.3805525979945306
TMEM208,9.235293436645385
DYNC1H1,13.18743728350046
EPHA10,6.734647310847764
TIE1,8.751074931631726
ZNF718,6.428495350957156
DMRTA2,0.8217356426618037
THG1L,7.451994895168634
ZNF716,0.48124621695533304
DMRTA1,2.956321148587052
RFC4,8.637703281677297
EBPL,8.947195989061077
ZNF860,6.386247037374659
ZNF713,6.261134822242473
NFAM1,7.5573922515952665
BASE,0.4454062898814949
TOM1L2,10.299398359161339
MAPT,10.05182971741113
ANTXRL,0.6065149498632629
HLA-DQA1,10.503487967183219
HLA-DQA2,8.127393345487691
VPS33A,9.176969735642658
ASB10,0.055528896991795834
ASB11,0.046374567000911575
ASB12,1.0969869644484966
ASB13,10.188369371011854
C14orf21,8.170691248860534
ASB15,0.49742160437556954
C14orf23,0.09042816773017319
ASB17,0.021602005469462168
ASB18,0.023978213309024606
NME1-NME2,6.796648131267085
YIF1A,10.228176390154962
C14orf28,6.444016043755709
DHCR7,10.529418322698264
CASP10,7.412349680948029
OR4K15,0.1200428441203282
CASP12,1.0123616226071108
AFG3L2,10.512706198723793
CASP14,2.1297678213309013
TATDN3,8.31037402005468
SERPINB9,7.969900820419312
FAM5B,3.9332282588878846
TATDN2,10.548267547857778
TROVE2,10.427232543299898
C18orf62,0.056843026435733836
LOC401052,6.148424886052858
XPOT,11.01977666362807
NBEAL2,10.29864813126709
AVIL,5.183257702825894
TCHHL1,0.35635688240656327
LRP1B,3.6980239744758445
ZFP2,5.424324521422059
OR4K14,0.006082406563354603
GNB2L1,14.328332725615311
ANKMY1,7.859606836827711
ANKMY2,8.577668003646306
TLE2,8.973707292616213
MYCBP2,10.467002825888803
SERPINB8,7.5478484958979095
PTBP2,8.103918049225161
PTBP1,12.426206654512315
NNT,10.053724430264346
TYW1B,6.458271832269824
DOK7,5.994889061075656
FAM19A4,0.8649375569735639
FAM19A5,5.837549589790342
FAM19A2,3.705881494986326
FAM19A3,2.4506347310847776
FAM19A1,0.8836453053783047
HK2,10.933824977210573
HK3,5.5378704649042865
ZBTB6,8.56973463992707
HK1,12.018593892433925
TUSC3,9.095528988149509
CACNG3,0.1106269826800365
CT62,4.555930537830441
ZNF445,9.197761440291698
CACNA2D2,7.519110027347308
CACNA2D3,3.030698814949865
ATP2B3,0.70253582497721
CACNA2D1,5.0191762989972695
ATP2B4,11.473701823154052
CACNA2D4,5.489420875113945
VSIG1,3.4189180492251596
FDPS,11.115129170464915
YWHAZ,14.38106991795807
MTCH1,11.779595259799434
GPR160,9.576517684594352
MLC1,2.8767084776663636
ZNF80,2.065713126709208
CACNG4,9.665568824065632
TFPI2,5.4517817684594405
MSRA,6.8204606198723745
SUPT4H1,10.551157976299002
TBX1,6.103064721968999
ZWILCH,8.768800182315413
XRN1,9.81787174111212
CYP27C1,3.044537830446669
NR1I2,1.8399483135824999
TBX6,5.0478858705560565
C6orf225,7.221685961713765
TNF,4.8798994530537785
FBXO5,7.682788149498627
BATF,7.614027985414768
LOC100130264,0.2095169553327258
TRIM6,6.927008933454888
FBXO6,8.485327529626256
LOC148413,8.48270711030081
PABPC1,14.880767183226977
MACF1,12.412192616226083
LOC653786,2.208766636280768
PABPC5,4.259462169553329
PHLPP2,8.331679398359157
FBXO9,9.975074749316315
DQX1,3.5871639015496797
EED,8.529492798541474
MAPKAPK5,9.138686599817682
TSSK6,4.4664579762989955
MAPKAPK3,9.819188240656331
MAPKAPK2,12.243823062898805
PDHX,9.607175022789418
ZFHX4,7.503087329079302
ZNF804A,3.068093072014586
GOLPH3,11.630531267092088
LOC400891,0.4265321786690975
PIK3R5,7.326553509571554
PIK3R4,9.854906381039186
PIK3R3,11.368993710118513
PIK3R2,11.06524357338197
PIK3R1,11.159916773017319
CTNNBL1,9.916550136736562
ZNF107,9.030285050136735
PDHB,10.313685050136725
FAM83H,11.413223609845032
LOC286367,4.7216827711941685
ZNF235,6.428333181403831
PTPRN2,7.183154056517773
TMEM38A,5.730054968094796
PDIA4,12.255013126709205
TIAL1,10.440670464904299
SLC10A2,0.036695897903372826
OR4A5,0.003811121239744759
C15orf5,0.32690701914311776
C15orf2,0.09524020054694624
PMFBP1,1.927620966271652
LOC643763,1.9690585232452136
NAIP,6.069825068368283
HACE1,7.812174293527808
HEXIM1,10.411111212397431
DENND5B,7.745403828623522
DENND5A,10.382716499544214
HEXIM2,7.001529717411113
PTCRA,1.6994204193254328
CATSPER2P1,4.570292980856872
ELFN1,5.354494348222426
LOC284632,0.22300948040109386
ARMCX6,7.853399726526888
ZNF532,10.265184047402009
LRRC18,0.8334222424794892
LRRC19,1.3044050136736556
AQP7P3,0.5833596171376478
LRRC17,7.461010209662725
AQP7P1,1.9610290793072045
LRRC15,10.719456882406568
LRRC10,0.05265186873290795
LOC284798,0.2521567000911576
C14orf105,0.13696326344576115
C14orf104,8.225857976299004
BAT5,10.105567274384697
C14orf106,8.92269553327257
C14orf101,8.762787055606182
BAT2,12.705238377392888
BAT1,12.370378851412926
C14orf102,8.01775706472196
CRLS1,9.703310665451223
RAB3C,1.6676551504102086
OR10J1,0.015426800364630809
C14orf109,8.371529079307196
AASDHPPT,9.679511485870556
SMEK2,11.103983226982681
ARMCX5,8.309902734731084
XCL1,2.91860619872379
LOC730811,0.018088422971741108
TOMM40L,8.950195715587979
RAB3A,6.763482315405646
ATP8B5P,4.916360619872382
TMEM202,0.01587830446672744
OR7E91P,3.2337927985414807
IDS,11.529213764813127
RRS1,9.183719416590723
ARMC6,9.369642388331819
RBKS,6.873372561531453
NFATC3,9.431503190519585
GLIPR1L1,0.44436563354603464
GLIPR1L2,4.314668368277121
CDRT15P,2.5208703737465785
TNFAIP8L3,6.371845214220607
IDE,9.237742388331803
ZNF204P,6.235637192342758
LRG1,8.255991522333645
NCAM2,6.852563992707379
TNFAIP8L2,6.264670191431183
CCDC101,8.317065907019153
FAHD2B,7.939806927985406
CCDC103,6.974297174111206
ARMC5,8.315297538742024
CCDC105,0.027000364630811305
CCDC104,9.567290975387408
CCDC107,8.331180765724708
CGN,10.514621057429357
CGA,2.5618200546946213
CCDC108,2.466317775752052
HIATL2,4.506779124886055
CGB,0.37357055606198714
BICD2,9.663353783044679
POLD1,8.845875113947123
POLD2,10.883384503190525
LOC641298,6.085305469462171
POLD4,10.2463942570647
RPRM,1.8181368277119416
PML,10.569173746581589
REEP3,9.283727894257064
REEP2,5.773211303555157
DLC1,9.446180309936185
ARMCX3,10.714682953509556
PI4KAP2,6.294174111212399
REEP6,9.466378213309019
CECR1,9.95706007292615
CECR2,4.084967183226986
FUBP1,10.65393773928897
CECR4,1.5073876937101176
CECR5,9.211454968094793
CECR6,4.666103099361898
CECR7,4.8590125797629975
NUB1,10.751842752962611
ARL6IP6,8.209085414767546
ARL6IP5,11.825510391978112
ARL6IP4,10.716205195989067
TLR4,8.382290884229722
ARL6IP1,12.940004284412014
CHRNA4,0.7493917046490429
CHRNA5,5.26771549680949
CHRNA6,3.0602272561531474
CHRNA7,1.3389278942570664
FER,5.480040747493162
CHRNA1,4.111357520510484
CHRNA2,0.9384304466727437
CHRNA3,2.4332157702825903
SAV1,9.666861804922508
ARMCX2,9.571761622607118
USF2,11.089986326344578
CHRNA9,1.5511316317228807
MAPK8IP2,8.376594348222419
MAPK8IP3,9.569335460346403
MT1DP,1.384592433910666
CEP152,6.401678395624428
